year,grand_prix,grand_prix_mapped,driver_number,lap_number
2025,Spielberg,Austrian_Grand_Prix,10,12.0
2025,Spielberg,Austrian_Grand_Prix,27,12.0
2025,Spielberg,Austrian_Grand_Prix,23,13.0
2025,Spielberg,Austrian_Grand_Prix,43,13.0
2025,Spielberg,Austrian_Grand_Prix,63,18.0
2025,Spielberg,Austrian_Grand_Prix,22,18.0
2025,Spielberg,Austrian_Grand_Prix,31,19.0
2025,Spielberg,Austrian_Grand_Prix,4,20.0
2025,Spielberg,Austrian_Grand_Prix,5,21.0
2025,Spielberg,Austrian_Grand_Prix,81,24.0
2025,Spielberg,Austrian_Grand_Prix,16,25.0
2025,Spielberg,Austrian_Grand_Prix,44,26.0
2025,Spielberg,Austrian_Grand_Prix,18,26.0
2025,Spielberg,Austrian_Grand_Prix,6,28.0
2025,Spielberg,Austrian_Grand_Prix,22,30.0
2025,Spielberg,Austrian_Grand_Prix,30,32.0
2025,Spielberg,Austrian_Grand_Prix,14,33.0
2025,Spielberg,Austrian_Grand_Prix,10,38.0
2025,Spielberg,Austrian_Grand_Prix,87,39.0
2025,Spielberg,Austrian_Grand_Prix,43,39.0
2025,Spielberg,Austrian_Grand_Prix,27,42.0
2025,Spielberg,Austrian_Grand_Prix,63,45.0
2025,Spielberg,Austrian_Grand_Prix,16,49.0
2025,Spielberg,Austrian_Grand_Prix,5,49.0
2025,Spielberg,Austrian_Grand_Prix,44,50.0
2025,Spielberg,Austrian_Grand_Prix,31,50.0
2025,Spielberg,Austrian_Grand_Prix,4,52.0
2025,Spielberg,Austrian_Grand_Prix,81,53.0
2025,Spielberg,Austrian_Grand_Prix,18,53.0
2025,Spielberg,Austrian_Grand_Prix,22,60.0
2025,Silverstone,British_Grand_Prix,12,2.0
2025,Silverstone,British_Grand_Prix,18,6.0
2025,Silverstone,British_Grand_Prix,27,9.0
2025,Silverstone,British_Grand_Prix,12,9.0
2025,Silverstone,British_Grand_Prix,18,10.0
2025,Silverstone,British_Grand_Prix,63,10.0
2025,Silverstone,British_Grand_Prix,16,10.0
2025,Silverstone,British_Grand_Prix,6,10.0
2025,Silverstone,British_Grand_Prix,87,10.0
2025,Silverstone,British_Grand_Prix,81,11.0
2025,Silverstone,British_Grand_Prix,1,11.0
2025,Silverstone,British_Grand_Prix,4,11.0
2025,Silverstone,British_Grand_Prix,44,11.0
2025,Silverstone,British_Grand_Prix,10,11.0
2025,Silverstone,British_Grand_Prix,14,11.0
2025,Silverstone,British_Grand_Prix,55,11.0
2025,Silverstone,British_Grand_Prix,22,11.0
2025,Silverstone,British_Grand_Prix,23,12.0
2025,Silverstone,British_Grand_Prix,31,18.0
2025,Silverstone,British_Grand_Prix,12,20.0
2025,Silverstone,British_Grand_Prix,14,37.0
2025,Silverstone,British_Grand_Prix,63,38.0
2025,Silverstone,British_Grand_Prix,44,41.0
2025,Silverstone,British_Grand_Prix,18,41.0
2025,Silverstone,British_Grand_Prix,1,41.0
2025,Silverstone,British_Grand_Prix,10,41.0
2025,Silverstone,British_Grand_Prix,55,41.0
2025,Silverstone,British_Grand_Prix,87,41.0
2025,Silverstone,British_Grand_Prix,22,41.0
2025,Silverstone,British_Grand_Prix,27,42.0
2025,Silverstone,British_Grand_Prix,16,42.0
2025,Silverstone,British_Grand_Prix,23,42.0
2025,Silverstone,British_Grand_Prix,31,42.0
2025,Silverstone,British_Grand_Prix,81,43.0
2025,Silverstone,British_Grand_Prix,4,44.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,44,11.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,27,11.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,10,11.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,14,11.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,81,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,16,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,1,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,63,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,23,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,30,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,5,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,87,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,43,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,12,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,18,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,55,12.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,4,13.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,22,13.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,6,13.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,31,13.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,6,20.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,55,26.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,43,28.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,14,29.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,12,30.0
2025,Spa-Francorchamps,Belgian_Grand_Prix,27,32.0
2025,Hungaroring,Hungarian_Grand_Prix,27,5.0
2025,Hungaroring,Hungarian_Grand_Prix,43,13.0
2025,Hungaroring,Hungarian_Grand_Prix,23,14.0
2025,Hungaroring,Hungarian_Grand_Prix,31,14.0
2025,Hungaroring,Hungarian_Grand_Prix,55,15.0
2025,Hungaroring,Hungarian_Grand_Prix,1,17.0
2025,Hungaroring,Hungarian_Grand_Prix,81,18.0
2025,Hungaroring,Hungarian_Grand_Prix,16,19.0
2025,Hungaroring,Hungarian_Grand_Prix,63,19.0
2025,Hungaroring,Hungarian_Grand_Prix,22,20.0
2025,Hungaroring,Hungarian_Grand_Prix,12,21.0
2025,Hungaroring,Hungarian_Grand_Prix,87,30.0
2025,Hungaroring,Hungarian_Grand_Prix,4,31.0
2025,Hungaroring,Hungarian_Grand_Prix,10,32.0
2025,Hungaroring,Hungarian_Grand_Prix,6,33.0
2025,Hungaroring,Hungarian_Grand_Prix,43,35.0
2025,Hungaroring,Hungarian_Grand_Prix,18,36.0
2025,Hungaroring,Hungarian_Grand_Prix,22,37.0
2025,Hungaroring,Hungarian_Grand_Prix,23,38.0
2025,Hungaroring,Hungarian_Grand_Prix,14,39.0
2025,Hungaroring,Hungarian_Grand_Prix,16,40.0
2025,Hungaroring,Hungarian_Grand_Prix,5,40.0
2025,Hungaroring,Hungarian_Grand_Prix,30,40.0
2025,Hungaroring,Hungarian_Grand_Prix,27,41.0
2025,Hungaroring,Hungarian_Grand_Prix,44,42.0
2025,Hungaroring,Hungarian_Grand_Prix,63,43.0
2025,Hungaroring,Hungarian_Grand_Prix,81,45.0
2025,Hungaroring,Hungarian_Grand_Prix,1,48.0
2025,Hungaroring,Hungarian_Grand_Prix,55,51.0
2025,Zandvoort,Dutch_Grand_Prix,18,8.0
2025,Zandvoort,Dutch_Grand_Prix,14,18.0
2025,Zandvoort,Dutch_Grand_Prix,22,19.0
2025,Zandvoort,Dutch_Grand_Prix,43,19.0
2025,Zandvoort,Dutch_Grand_Prix,27,19.0
2025,Zandvoort,Dutch_Grand_Prix,16,22.0
2025,Zandvoort,Dutch_Grand_Prix,5,22.0
2025,Zandvoort,Dutch_Grand_Prix,81,23.0
2025,Zandvoort,Dutch_Grand_Prix,4,23.0
2025,Zandvoort,Dutch_Grand_Prix,1,23.0
2025,Zandvoort,Dutch_Grand_Prix,6,23.0
2025,Zandvoort,Dutch_Grand_Prix,63,23.0
2025,Zandvoort,Dutch_Grand_Prix,30,23.0
2025,Zandvoort,Dutch_Grand_Prix,55,23.0
2025,Zandvoort,Dutch_Grand_Prix,23,23.0
2025,Zandvoort,Dutch_Grand_Prix,12,23.0
2025,Zandvoort,Dutch_Grand_Prix,10,23.0
2025,Zandvoort,Dutch_Grand_Prix,30,27.0
2025,Zandvoort,Dutch_Grand_Prix,55,27.0
2025,Zandvoort,Dutch_Grand_Prix,14,40.0
2025,Zandvoort,Dutch_Grand_Prix,12,51.0
2025,Zandvoort,Dutch_Grand_Prix,16,52.0
2025,Zandvoort,Dutch_Grand_Prix,55,51.0
2025,Zandvoort,Dutch_Grand_Prix,18,52.0
2025,Zandvoort,Dutch_Grand_Prix,31,52.0
2025,Zandvoort,Dutch_Grand_Prix,81,53.0
2025,Zandvoort,Dutch_Grand_Prix,4,53.0
2025,Zandvoort,Dutch_Grand_Prix,1,53.0
2025,Zandvoort,Dutch_Grand_Prix,6,53.0
2025,Zandvoort,Dutch_Grand_Prix,63,53.0
2025,Zandvoort,Dutch_Grand_Prix,23,53.0
2025,Zandvoort,Dutch_Grand_Prix,30,52.0
2025,Zandvoort,Dutch_Grand_Prix,12,53.0
2025,Zandvoort,Dutch_Grand_Prix,87,53.0
2025,Zandvoort,Dutch_Grand_Prix,22,53.0
2025,Zandvoort,Dutch_Grand_Prix,43,53.0
2025,Zandvoort,Dutch_Grand_Prix,27,53.0
2025,Zandvoort,Dutch_Grand_Prix,5,60.0
2025,Zandvoort,Dutch_Grand_Prix,43,65.0
2025,Zandvoort,Dutch_Grand_Prix,55,65.0
2025,Monza,Italian_Grand_Prix,30,9.0
2025,Monza,Italian_Grand_Prix,87,18.0
2025,Monza,Italian_Grand_Prix,22,19.0
2025,Monza,Italian_Grand_Prix,14,20.0
2025,Monza,Italian_Grand_Prix,5,20.0
2025,Monza,Italian_Grand_Prix,63,27.0
2025,Monza,Italian_Grand_Prix,12,28.0
2025,Monza,Italian_Grand_Prix,55,30.0
2025,Monza,Italian_Grand_Prix,6,32.0
2025,Monza,Italian_Grand_Prix,16,33.0
2025,Monza,Italian_Grand_Prix,43,33.0
2025,Monza,Italian_Grand_Prix,1,37.0
2025,Monza,Italian_Grand_Prix,44,38.0
2025,Monza,Italian_Grand_Prix,23,41.0
2025,Monza,Italian_Grand_Prix,81,45.0
2025,Monza,Italian_Grand_Prix,4,46.0
2025,Monza,Italian_Grand_Prix,10,49.0
2025,Monza,Italian_Grand_Prix,18,49.0
2025,Monza,Italian_Grand_Prix,31,51.0
2025,Baku,Azerbaijan_Grand_Prix,31,1.0
2025,Baku,Azerbaijan_Grand_Prix,23,1.0
2025,Baku,Azerbaijan_Grand_Prix,31,2.0
2025,Baku,Azerbaijan_Grand_Prix,23,15.0
2025,Baku,Azerbaijan_Grand_Prix,43,16.0
2025,Baku,Azerbaijan_Grand_Prix,12,18.0
2025,Baku,Azerbaijan_Grand_Prix,16,19.0
2025,Baku,Azerbaijan_Grand_Prix,30,20.0
2025,Baku,Azerbaijan_Grand_Prix,14,21.0
2025,Baku,Azerbaijan_Grand_Prix,5,26.0
2025,Baku,Azerbaijan_Grand_Prix,55,27.0
2025,Baku,Azerbaijan_Grand_Prix,87,28.0
2025,Baku,Azerbaijan_Grand_Prix,6,29.0
2025,Baku,Azerbaijan_Grand_Prix,10,35.0
2025,Baku,Azerbaijan_Grand_Prix,44,36.0
2025,Baku,Azerbaijan_Grand_Prix,27,36.0
2025,Baku,Azerbaijan_Grand_Prix,4,37.0
2025,Baku,Azerbaijan_Grand_Prix,18,37.0
2025,Baku,Azerbaijan_Grand_Prix,22,38.0
2025,Baku,Azerbaijan_Grand_Prix,63,39.0
2025,Baku,Azerbaijan_Grand_Prix,1,40.0
2025,Singapore,Singapore_Grand_Prix,22,13.0
2025,Singapore,Singapore_Grand_Prix,5,13.0
2025,Singapore,Singapore_Grand_Prix,43,14.0
2025,Singapore,Singapore_Grand_Prix,1,19.0
2025,Singapore,Singapore_Grand_Prix,6,20.0
2025,Singapore,Singapore_Grand_Prix,16,21.0
2025,Singapore,Singapore_Grand_Prix,87,23.0
2025,Singapore,Singapore_Grand_Prix,44,24.0
2025,Singapore,Singapore_Grand_Prix,10,24.0
2025,Singapore,Singapore_Grand_Prix,63,25.0
2025,Singapore,Singapore_Grand_Prix,12,25.0
2025,Singapore,Singapore_Grand_Prix,27,25.0
2025,Singapore,Singapore_Grand_Prix,4,26.0
2025,Singapore,Singapore_Grand_Prix,81,27.0
2025,Singapore,Singapore_Grand_Prix,14,27.0
2025,Singapore,Singapore_Grand_Prix,31,30.0
2025,Singapore,Singapore_Grand_Prix,18,38.0
2025,Singapore,Singapore_Grand_Prix,23,42.0
2025,Singapore,Singapore_Grand_Prix,27,44.0
2025,Singapore,Singapore_Grand_Prix,44,46.0
2025,Singapore,Singapore_Grand_Prix,30,48.0
2025,Singapore,Singapore_Grand_Prix,55,50.0
2025,Singapore,Singapore_Grand_Prix,10,51.0
2025,Austin,United_States_Grand_Prix,23,7.0
2025,Austin,United_States_Grand_Prix,5,14.0
2025,Austin,United_States_Grand_Prix,16,22.0
2025,Austin,United_States_Grand_Prix,31,24.0
2025,Austin,United_States_Grand_Prix,10,27.0
2025,Austin,United_States_Grand_Prix,18,28.0
2025,Austin,United_States_Grand_Prix,6,28.0
2025,Austin,United_States_Grand_Prix,22,29.0
2025,Austin,United_States_Grand_Prix,81,30.0
2025,Austin,United_States_Grand_Prix,87,30.0
2025,Austin,United_States_Grand_Prix,14,30.0
2025,Austin,United_States_Grand_Prix,30,30.0
2025,Austin,United_States_Grand_Prix,44,31.0
2025,Austin,United_States_Grand_Prix,12,31.0
2025,Austin,United_States_Grand_Prix,4,32.0
2025,Austin,United_States_Grand_Prix,43,32.0
2025,Austin,United_States_Grand_Prix,1,33.0
2025,Austin,United_States_Grand_Prix,63,33.0
2025,Austin,United_States_Grand_Prix,27,33.0
2025,Austin,United_States_Grand_Prix,23,36.0
2025,Austin,United_States_Grand_Prix,5,36.0
2025,Mexico City,Mexico_City_Grand_Prix,30,2.0
2025,Mexico City,Mexico_City_Grand_Prix,55,17.0
2025,Mexico City,Mexico_City_Grand_Prix,14,20.0
2025,Mexico City,Mexico_City_Grand_Prix,12,22.0
2025,Mexico City,Mexico_City_Grand_Prix,44,23.0
2025,Mexico City,Mexico_City_Grand_Prix,87,24.0
2025,Mexico City,Mexico_City_Grand_Prix,81,24.0
2025,Mexico City,Mexico_City_Grand_Prix,63,25.0
2025,Mexico City,Mexico_City_Grand_Prix,18,26.0
2025,Mexico City,Mexico_City_Grand_Prix,31,27.0
2025,Mexico City,Mexico_City_Grand_Prix,16,31.0
2025,Mexico City,Mexico_City_Grand_Prix,10,33.0
2025,Mexico City,Mexico_City_Grand_Prix,4,34.0
2025,Mexico City,Mexico_City_Grand_Prix,6,34.0
2025,Mexico City,Mexico_City_Grand_Prix,22,36.0
2025,Mexico City,Mexico_City_Grand_Prix,1,37.0
2025,Mexico City,Mexico_City_Grand_Prix,5,37.0
2025,Mexico City,Mexico_City_Grand_Prix,23,41.0
2025,Mexico City,Mexico_City_Grand_Prix,18,43.0
2025,Mexico City,Mexico_City_Grand_Prix,55,46.0
2025,Mexico City,Mexico_City_Grand_Prix,81,47.0
2025,Mexico City,Mexico_City_Grand_Prix,12,47.0
2025,Mexico City,Mexico_City_Grand_Prix,44,47.0
2025,Mexico City,Mexico_City_Grand_Prix,87,48.0
2025,Mexico City,Mexico_City_Grand_Prix,63,48.0
2025,Mexico City,Mexico_City_Grand_Prix,43,48.0
2025,Mexico City,Mexico_City_Grand_Prix,55,56.0
2025,Interlagos,São_Paulo_Grand_Prix,22,2.0
2025,Interlagos,São_Paulo_Grand_Prix,44,2.0
2025,Interlagos,São_Paulo_Grand_Prix,1,7.0
2025,Interlagos,São_Paulo_Grand_Prix,31,8.0
2025,Interlagos,São_Paulo_Grand_Prix,44,14.0
2025,Interlagos,São_Paulo_Grand_Prix,87,17.0
2025,Interlagos,São_Paulo_Grand_Prix,55,17.0
2025,Interlagos,São_Paulo_Grand_Prix,6,18.0
2025,Interlagos,São_Paulo_Grand_Prix,10,18.0
2025,Interlagos,São_Paulo_Grand_Prix,30,19.0
2025,Interlagos,São_Paulo_Grand_Prix,12,21.0
2025,Interlagos,São_Paulo_Grand_Prix,22,24.0
2025,Interlagos,São_Paulo_Grand_Prix,14,28.0
2025,Interlagos,São_Paulo_Grand_Prix,43,29.0
2025,Interlagos,São_Paulo_Grand_Prix,18,29.0
2025,Interlagos,São_Paulo_Grand_Prix,4,30.0
2025,Interlagos,São_Paulo_Grand_Prix,44,32.0
2025,Interlagos,São_Paulo_Grand_Prix,63,34.0
2025,Interlagos,São_Paulo_Grand_Prix,1,34.0
2025,Interlagos,São_Paulo_Grand_Prix,23,35.0
2025,Interlagos,São_Paulo_Grand_Prix,27,36.0
2025,Interlagos,São_Paulo_Grand_Prix,6,37.0
2025,Interlagos,São_Paulo_Grand_Prix,87,42.0
2025,Interlagos,São_Paulo_Grand_Prix,43,43.0
2025,Interlagos,São_Paulo_Grand_Prix,14,46.0
2025,Interlagos,São_Paulo_Grand_Prix,12,47.0
2025,Interlagos,São_Paulo_Grand_Prix,31,47.0
2025,Interlagos,São_Paulo_Grand_Prix,22,47.0
2025,Interlagos,São_Paulo_Grand_Prix,63,48.0
2025,Interlagos,São_Paulo_Grand_Prix,4,50.0
2025,Interlagos,São_Paulo_Grand_Prix,81,51.0
2025,Interlagos,São_Paulo_Grand_Prix,1,54.0
2025,Interlagos,São_Paulo_Grand_Prix,18,54.0
2025,Interlagos,São_Paulo_Grand_Prix,23,55.0
2025,Las Vegas,Las_Vegas_Grand_Prix,22,1.0
2025,Las Vegas,Las_Vegas_Grand_Prix,5,1.0
2025,Las Vegas,Las_Vegas_Grand_Prix,12,2.0
2025,Las Vegas,Las_Vegas_Grand_Prix,10,2.0
2025,Las Vegas,Las_Vegas_Grand_Prix,30,2.0
2025,Las Vegas,Las_Vegas_Grand_Prix,23,13.0
2025,Las Vegas,Las_Vegas_Grand_Prix,23,14.0
2025,Las Vegas,Las_Vegas_Grand_Prix,14,16.0
2025,Las Vegas,Las_Vegas_Grand_Prix,63,17.0
2025,Las Vegas,Las_Vegas_Grand_Prix,87,17.0
2025,Las Vegas,Las_Vegas_Grand_Prix,6,20.0
2025,Las Vegas,Las_Vegas_Grand_Prix,81,21.0
2025,Las Vegas,Las_Vegas_Grand_Prix,4,22.0
2025,Las Vegas,Las_Vegas_Grand_Prix,55,22.0
2025,Las Vegas,Las_Vegas_Grand_Prix,16,24.0
2025,Las Vegas,Las_Vegas_Grand_Prix,1,25.0
2025,Las Vegas,Las_Vegas_Grand_Prix,43,25.0
2025,Las Vegas,Las_Vegas_Grand_Prix,31,27.0
2025,Las Vegas,Las_Vegas_Grand_Prix,22,27.0
2025,Las Vegas,Las_Vegas_Grand_Prix,30,28.0
2025,Las Vegas,Las_Vegas_Grand_Prix,44,29.0
2025,Las Vegas,Las_Vegas_Grand_Prix,27,30.0
2025,Las Vegas,Las_Vegas_Grand_Prix,23,34.0
2025,Lusail,Qatar_Grand_Prix,1,7.0
2025,Lusail,Qatar_Grand_Prix,55,7.0
2025,Lusail,Qatar_Grand_Prix,12,7.0
2025,Lusail,Qatar_Grand_Prix,14,7.0
2025,Lusail,Qatar_Grand_Prix,6,7.0
2025,Lusail,Qatar_Grand_Prix,63,7.0
2025,Lusail,Qatar_Grand_Prix,16,7.0
2025,Lusail,Qatar_Grand_Prix,87,7.0
2025,Lusail,Qatar_Grand_Prix,30,7.0
2025,Lusail,Qatar_Grand_Prix,22,7.0
2025,Lusail,Qatar_Grand_Prix,23,7.0
2025,Lusail,Qatar_Grand_Prix,44,7.0
2025,Lusail,Qatar_Grand_Prix,5,7.0
2025,Lusail,Qatar_Grand_Prix,18,7.0
2025,Lusail,Qatar_Grand_Prix,43,7.0
2025,Lusail,Qatar_Grand_Prix,10,7.0
2025,Lusail,Qatar_Grand_Prix,31,8.0
2025,Lusail,Qatar_Grand_Prix,31,9.0
2025,Lusail,Qatar_Grand_Prix,81,24.0
2025,Lusail,Qatar_Grand_Prix,18,24.0
2025,Lusail,Qatar_Grand_Prix,4,25.0
2025,Lusail,Qatar_Grand_Prix,1,32.0
2025,Lusail,Qatar_Grand_Prix,55,32.0
2025,Lusail,Qatar_Grand_Prix,12,32.0
2025,Lusail,Qatar_Grand_Prix,14,32.0
2025,Lusail,Qatar_Grand_Prix,6,32.0
2025,Lusail,Qatar_Grand_Prix,63,32.0
2025,Lusail,Qatar_Grand_Prix,16,32.0
2025,Lusail,Qatar_Grand_Prix,30,32.0
2025,Lusail,Qatar_Grand_Prix,22,32.0
2025,Lusail,Qatar_Grand_Prix,23,32.0
2025,Lusail,Qatar_Grand_Prix,44,32.0
2025,Lusail,Qatar_Grand_Prix,5,32.0
2025,Lusail,Qatar_Grand_Prix,43,32.0
2025,Lusail,Qatar_Grand_Prix,87,32.0
2025,Lusail,Qatar_Grand_Prix,10,32.0
2025,Lusail,Qatar_Grand_Prix,31,34.0
2025,Lusail,Qatar_Grand_Prix,87,40.0
2025,Lusail,Qatar_Grand_Prix,81,42.0
2025,Lusail,Qatar_Grand_Prix,4,44.0
2025,Lusail,Qatar_Grand_Prix,18,49.0
